Label,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,4,251,0,0,0,0,0,212,156,82,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,3,0,0,0,5,260,0,0,0,0,0,199,138,69,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,1,0,0,0,5,265,0,0,0,0,0,200,141,71,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,1,0,0,0,5,263,0,0,0,0,0,200,141,71,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,7,0,0,0,6,264,0,0,0,0,0,199,141,71,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,1,0,0,0,5,265,0,0,0,0,0,198,140,67,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,5,268,0,0,0,0,0,201,142,72,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,4,0,0,0,6,266,0,0,0,0,0,199,143,71,0,1,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,3,260,0,0,0,0,0,198,139,67,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,262,0,0,0,0,0,198,139,69,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,261,0,0,0,0,0,199,142,69,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,3,263,0,0,0,0,0,199,142,72,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,264,0,0,0,0,0,202,145,73,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,265,0,0,0,0,0,202,147,72,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,5,265,0,0,0,0,0,200,143,70,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,265,0,0,0,0,0,201,144,71,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,5,266,0,0,0,0,0,201,144,71,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,5,264,0,0,0,0,0,201,144,72,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,264,0,0,0,0,0,201,144,72,0,0,0,0,0,0
edge_lean,0,0,0,2,0,0,0,0,0,0,0,0,6,266,0,0,0,0,0,201,146,73,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,267,0,0,0,0,0,199,144,72,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,3,0,0,0,6,266,0,0,0,0,0,201,144,69,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,2,0,0,0,6,268,0,0,0,0,0,201,144,69,0,0,0,0,0,0
edge_lean,0,0,0,3,0,0,0,0,0,0,0,0,6,265,0,0,0,0,0,201,144,69,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,266,0,0,0,0,0,201,145,69,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,1,0,0,0,5,267,0,0,0,0,0,200,143,70,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,5,0,0,0,5,267,0,0,0,0,0,201,144,68,0,0,0,0,0,0
edge_lean,0,0,0,0,2,0,0,0,1,0,0,0,4,265,0,0,0,0,0,201,144,71,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,265,0,0,0,0,0,198,142,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,1,0,0,0,6,266,0,0,0,0,0,199,142,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,263,0,0,0,0,0,199,144,69,0,0,0,2,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,262,0,0,0,0,0,197,142,65,0,0,0,0,0,0
edge_lean,0,0,1,0,0,0,0,0,0,0,0,0,5,264,0,0,0,0,0,199,142,67,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,264,0,0,0,0,0,200,142,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,265,0,0,0,0,0,200,145,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,263,0,0,0,0,0,198,142,68,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,5,265,0,0,0,0,0,198,143,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,266,0,0,0,0,0,198,142,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,3,0,0,0,6,265,0,0,0,0,0,198,142,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,1,0,0,0,6,267,0,0,0,0,0,198,142,64,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,1,0,3,2,0,0,6,267,0,0,0,0,0,197,141,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,3,0,0,0,6,266,0,0,0,0,0,198,143,67,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,1,0,0,0,6,266,0,0,0,0,0,198,143,65,0,0,0,0,0,2
edge_lean,0,0,0,0,0,0,0,0,2,0,0,0,5,267,0,0,0,0,0,198,143,64,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,3,1,0,0,7,266,0,0,0,0,0,197,143,64,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,5,0,0,0,6,266,0,0,0,0,0,197,143,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,11,0,0,0,6,266,0,0,0,0,0,198,143,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,263,0,0,0,0,0,198,142,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,5,264,0,0,0,0,0,197,141,65,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,267,0,0,0,0,0,197,142,64,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,262,0,0,0,0,0,200,148,74,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,270,0,0,0,0,0,197,142,77,20,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,5,0,0,0,5,271,0,0,0,0,0,196,144,79,9,0,0,0,0,0
edge_lean,0,0,1,0,0,0,0,0,0,0,0,0,7,274,0,0,0,0,0,200,149,90,8,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,260,0,0,0,0,0,193,136,63,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,268,0,0,0,0,0,203,144,79,8,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,267,0,0,0,0,0,203,147,79,20,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,263,0,0,0,0,0,191,138,66,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,265,0,0,0,0,0,197,143,71,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,6,265,0,0,0,0,0,207,148,79,17,0,1,1,4,5
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,5,265,0,0,0,0,0,161,125,71,18,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,10,0,0,0,6,263,0,0,0,0,0,197,146,81,21,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,16,0,0,0,7,265,0,0,0,0,0,198,146,81,19,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,17,0,0,0,6,266,0,0,0,0,0,200,148,83,20,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,21,0,0,0,7,266,0,0,0,0,0,201,147,82,19,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,11,0,0,0,0,264,0,0,0,0,0,201,147,83,18,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,0,0,0,0,7,260,0,0,0,0,0,195,139,70,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,137,0,0,0,4,259,121,0,19,0,0,103,110,31,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,151,0,0,0,8,253,130,0,19,0,0,119,130,35,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,147,0,0,0,8,259,133,0,19,0,0,105,111,32,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,153,0,0,0,7,263,136,0,19,0,0,110,119,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,6,257,135,0,18,0,0,119,127,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,161,0,0,0,9,262,136,0,19,0,0,121,129,35,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,164,0,0,0,4,243,134,0,20,0,0,133,141,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,167,0,0,0,6,248,136,0,19,0,0,137,144,40,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,168,0,0,0,8,248,137,0,20,0,0,139,146,41,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,161,0,0,0,7,247,139,0,20,0,0,128,133,35,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,8,250,142,0,20,0,0,127,133,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,14,254,143,0,20,0,0,127,133,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,160,0,0,0,12,255,143,0,21,0,0,127,134,36,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,160,0,0,0,12,255,143,0,20,0,0,128,135,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,160,0,0,0,7,258,139,0,20,0,0,128,132,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,156,0,0,0,9,243,141,0,27,0,0,135,144,40,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,156,0,0,0,6,243,146,0,30,0,0,138,146,41,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,162,0,0,0,5,239,150,0,34,2,0,148,155,45,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,152,0,0,0,7,234,141,0,20,0,0,124,129,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,164,0,0,0,9,280,132,0,18,0,0,113,119,31,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,152,0,0,0,11,227,143,0,30,0,0,138,144,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,10,259,135,0,23,0,0,124,130,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,152,0,0,0,9,230,143,0,32,3,0,139,142,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,153,0,0,0,10,231,147,0,32,2,0,139,143,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,154,0,0,0,10,231,147,0,32,2,0,140,145,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,155,0,0,0,11,232,150,0,32,3,0,141,146,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,154,0,0,0,13,233,149,0,33,2,0,142,146,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,153,0,0,0,10,229,153,0,34,3,0,144,152,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,139,0,0,0,8,217,160,0,34,3,0,139,145,36,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,130,0,0,0,7,228,151,0,35,2,0,112,114,31,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,133,0,0,0,7,229,153,0,34,2,0,118,120,31,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,135,0,0,0,8,226,157,0,21,0,0,114,111,30,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,141,0,0,0,9,236,145,0,21,0,0,108,109,30,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,144,0,0,0,10,225,151,0,22,0,0,130,133,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,155,0,0,0,8,233,144,0,20,0,0,126,129,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,156,0,0,0,10,234,144,0,21,0,0,126,128,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,157,0,0,0,11,234,145,0,20,0,0,126,127,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,175,0,0,0,4,221,147,0,19,0,0,162,160,46,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,168,0,0,0,6,223,138,0,20,0,0,148,151,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,166,0,0,0,8,228,142,0,20,0,0,144,146,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,187,0,0,0,4,213,137,0,11,0,0,165,165,56,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,170,0,0,0,10,222,130,0,19,0,0,145,142,40,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,168,0,0,0,10,225,135,0,20,0,0,145,140,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,202,0,0,0,4,212,147,0,10,0,0,179,179,63,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,170,0,2,0,7,228,124,0,20,0,0,151,150,42,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,167,0,0,0,7,227,138,0,21,0,0,152,153,42,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,171,0,0,0,7,222,133,0,21,0,0,165,162,57,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,169,0,0,0,7,229,141,0,21,0,0,154,152,43,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,167,0,0,0,8,230,140,0,21,0,0,150,150,42,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,189,0,0,0,4,218,139,0,14,0,0,171,171,61,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,169,0,0,0,8,225,130,0,19,0,0,144,139,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,148,0,0,0,8,231,135,0,21,0,0,124,117,35,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,139,0,0,0,6,225,132,0,21,0,0,107,105,26,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,141,0,0,0,5,231,141,0,21,0,0,111,108,27,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,148,0,0,0,11,231,137,6,21,0,0,117,110,28,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,147,0,0,0,9,231,144,9,21,0,0,118,113,30,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,144,0,0,0,10,237,143,9,21,0,0,112,108,27,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,122,0,0,0,10,232,142,7,24,0,0,94,90,24,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,124,0,0,0,14,230,139,8,25,0,0,95,90,23,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,125,0,0,0,14,230,140,7,26,0,0,96,92,23,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,143,0,0,0,14,227,144,7,25,0,0,110,109,29,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,145,0,0,0,12,228,144,7,25,0,0,114,113,30,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,153,0,0,0,15,233,143,8,26,0,0,119,119,31,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,154,0,0,0,13,235,145,10,26,0,0,124,125,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,14,232,145,10,26,0,0,134,135,35,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,13,233,145,10,27,0,0,138,136,36,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,160,0,0,0,11,233,143,11,27,0,0,140,139,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,163,0,0,0,11,235,144,10,26,0,0,140,139,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,163,0,0,0,10,235,144,10,26,0,0,140,139,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,163,0,0,0,11,234,145,10,26,0,0,140,141,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,164,0,0,0,10,235,146,11,25,0,0,140,142,40,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,165,0,0,0,11,234,146,10,27,0,0,141,142,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,166,0,0,0,10,235,145,11,26,0,0,141,142,40,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,166,0,0,0,12,235,147,11,26,0,0,142,142,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,11,236,146,11,26,0,0,136,136,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,157,0,0,0,11,238,145,12,26,0,0,137,137,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,13,241,145,11,27,0,0,137,137,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,12,242,145,11,27,0,0,137,138,39,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,12,241,145,10,27,0,0,137,138,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,11,242,145,11,27,0,0,134,136,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,12,241,146,11,26,0,0,135,134,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,12,244,144,12,27,0,0,134,135,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,10,244,144,11,27,0,0,135,134,37,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,12,246,144,12,34,0,0,136,137,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,11,246,146,11,34,0,0,136,138,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,12,247,145,12,34,0,0,135,138,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,12,248,147,12,26,0,0,135,136,38,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,11,236,146,12,25,0,0,121,119,32,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,160,0,0,0,12,237,148,10,25,0,0,121,121,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,160,0,0,0,13,239,149,11,25,0,0,123,121,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,161,0,0,0,12,239,148,12,26,0,0,123,122,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,161,0,0,0,12,239,148,11,26,0,0,123,123,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,157,0,0,0,14,235,147,12,25,0,0,121,120,32,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,161,0,0,0,13,235,149,12,24,0,0,124,124,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,162,0,0,0,13,236,150,11,26,0,0,125,125,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,163,0,0,0,12,236,148,12,26,0,0,126,125,34,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,13,238,149,12,26,0,0,120,121,32,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,161,0,0,0,12,238,148,12,25,0,0,122,121,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,159,0,0,0,13,237,149,14,26,0,0,122,121,33,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,158,0,0,0,10,233,150,12,24,1,0,130,131,35,0,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,311,0,0,0,1,247,72,0,17,0,0,326,325,242,156,97,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,319,0,0,0,1,260,83,0,18,0,0,346,343,254,160,93,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,319,0,0,0,1,265,88,0,19,0,0,341,334,251,163,98,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,322,0,0,0,2,263,93,0,20,0,0,341,345,260,167,105,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,323,0,0,0,1,269,89,0,20,0,0,346,341,256,165,99,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,324,0,0,0,1,271,80,0,20,0,0,350,343,258,166,102,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,325,0,0,0,4,273,97,0,22,0,0,347,341,258,168,106,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,326,0,0,0,1,275,94,0,21,0,0,350,343,258,166,104,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,327,0,0,0,1,276,93,0,21,0,0,346,329,256,167,105,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,330,0,0,0,1,284,98,0,18,0,0,358,348,262,165,102,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,331,0,0,0,2,282,90,0,11,0,0,349,341,253,159,88,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,327,0,0,0,1,287,108,0,20,0,0,353,345,255,170,110,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,329,0,0,0,1,294,109,0,21,0,0,353,345,255,168,104,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,329,0,0,0,1,297,121,0,30,0,0,346,342,261,178,117,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,329,0,0,0,1,291,109,0,21,0,0,355,347,259,171,107,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,329,0,0,0,1,290,110,0,21,0,0,356,347,260,172,110,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,328,0,0,0,1,296,107,0,18,0,0,359,348,260,172,110,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,329,0,0,0,1,297,109,0,19,28,0,359,348,261,173,111,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,329,0,0,0,1,297,108,0,19,31,0,360,348,261,174,112,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,331,0,0,0,2,295,104,0,18,27,0,360,348,262,174,112,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,332,0,0,0,2,292,111,0,22,13,0,359,345,257,169,103,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,331,0,0,0,2,293,103,0,22,13,0,357,344,257,168,104,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,332,0,0,0,1,291,101,0,22,14,0,364,350,261,172,108,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,331,0,0,0,2,293,102,0,23,15,0,370,356,265,170,107,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,329,0,0,0,2,293,108,0,23,14,0,368,355,265,171,107,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,331,0,0,0,2,294,103,0,23,13,0,369,355,265,172,108,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,331,0,0,0,2,295,108,0,19,16,0,361,348,262,169,105,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,339,0,0,0,0,278,73,0,13,17,0,378,360,270,173,107,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,333,0,0,0,1,287,91,0,18,13,0,377,362,266,172,108,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,333,0,0,0,2,287,94,0,19,15,0,379,362,268,172,109,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,333,0,0,0,3,287,92,0,19,15,0,381,364,269,172,108,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,328,0,0,0,3,287,98,0,20,20,0,375,362,267,171,110,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,325,0,0,0,5,293,117,0,20,18,0,373,361,267,171,113,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,333,0,0,0,1,288,96,0,19,17,0,381,365,272,175,116,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,334,0,0,0,1,290,109,0,20,14,0,384,368,273,174,114,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,335,0,0,0,1,288,100,0,20,15,0,389,371,277,177,116,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,334,0,0,0,2,288,98,0,19,15,0,391,373,279,179,117,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,340,0,0,0,1,289,99,0,20,14,0,391,372,279,179,117,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,335,0,0,0,2,288,101,0,20,15,0,386,368,276,175,114,0,0,0,0
edge_lean,0,0,0,0,0,0,0,0,355,0,0,0,0,183,0,0,0,5,0,0,193,0,106,0,0,0,0,0
edge_lean,0,0,0,0,0,0,17,31,0,0,0,0,0,193,0,0,0,6,0,0,181,127,86,0,0,0,0,0
edge_lean,0,0,0,0,0,0,17,29,0,0,0,0,0,196,0,0,0,6,0,0,184,127,81,0,0,0,0,0
edge_lean,0,0,0,0,0,0,16,29,0,0,0,0,0,195,0,0,0,6,0,0,186,127,84,0,0,0,0,0
edge_lean,0,0,0,0,0,0,13,30,0,0,0,0,0,197,0,0,0,6,0,0,188,128,83,0,0,0,0,0
edge_lean,0,0,0,0,0,0,11,30,0,0,0,0,0,197,0,0,0,5,0,0,186,129,84,0,0,0,0,0
edge_lean,0,0,0,0,0,0,14,31,0,0,0,0,0,195,0,0,0,5,0,0,180,123,81,0,0,0,0,0
edge_lean,0,0,0,0,0,0,14,31,0,0,0,0,0,197,0,0,0,5,0,0,185,129,85,0,0,0,0,0
edge_lean,0,0,0,0,0,0,16,30,0,0,0,0,0,212,0,0,0,13,0,0,199,150,121,0,0,0,0,0
edge_lean,0,0,0,0,0,0,15,30,0,0,0,0,0,200,0,0,0,13,0,0,179,128,79,0,0,0,0,0
edge_lean,0,0,0,0,0,0,16,30,0,0,0,0,0,202,0,0,0,13,0,0,183,130,83,0,0,0,0,0
edge_lean,0,0,0,0,0,0,16,31,0,0,0,0,0,202,0,0,0,13,0,0,185,130,84,0,0,0,0,0
edge_lean,0,0,0,0,0,0,17,31,0,0,0,0,0,203,0,0,0,13,0,0,180,0,83,0,0,0,0,0
edge_lean,0,0,0,0,0,0,18,31,0,0,0,0,0,203,0,0,0,13,0,0,180,129,84,0,0,0,0,0
edge_lean,0,0,0,0,0,0,19,32,0,0,0,0,0,204,0,0,0,13,0,0,185,130,85,0,0,0,0,0
edge_lean,0,0,0,0,0,0,18,31,0,0,0,0,0,203,0,0,0,14,0,0,184,124,84,0,0,0,0,0
edge_lean,0,0,0,0,0,0,20,32,0,0,0,0,0,204,0,0,0,14,0,0,186,130,87,0,0,0,0,0
